"mmsi","Min","Max","Mean","Std. deviation","Variance","Skewness","Kurtosis"
"477776200",6.900000095367431,102.30000305175781,16.614817441149814,7.6318537872984935,58.24519223070236,10.10167207197539,111.34956818877033
"477832500",3.0999999046325684,19.399999618530277,12.34355386078004,4.0498651114039586,16.401407420566997,0.1424747627085562,-1.1706169456477484
"477858700",7.300000190734863,19.5,16.708311106500293,3.329375712864251,11.084742637410338,-1.6050948878532714,1.574178227476133
"477967800",1.799999952316284,18.700000762939457,12.93679295764044,4.4510958301830525,19.812254089472955,-1.1344557475588428,0.5637637534356847
"538001512",0.0,14.800000190734863,10.029335945667428,4.711172933685964,22.19515041109521,-1.0775424586117865,-0.21400279098331207
"538003540",2.299999952316284,13.199999809265137,10.275609802182109,1.9370433482606009,3.752136933040639,-1.1503983020504307,2.130814383220581
"538004365",0.4000000059604644,14.800000190734865,8.651114840272276,4.755658436360017,22.616287163322202,-0.7435243994305313,-1.1154957975090765
"538005216",2.200000047683716,15.000000000000002,12.051024134187807,1.880188935995234,3.53511043503889,-0.6431890385834743,2.4555510253954735
"538005655",5.599999904632568,12.800000190734865,9.631462577248929,1.7576812143266778,3.0894432511969043,0.26937921956824984,-1.066494032586718
"538005733",8.399999618530275,15.800000190734865,12.07050147848963,1.488488382580756,2.215597665077875,0.7916033440670426,0.5758898749621033
"538006408",0.0,13.100000381469727,9.230385672367635,3.8429807788061017,14.768501266273152,-1.365739260730917,0.6755900817121807
"538090156",0.1000000014901161,17.299999237060547,12.975933820152669,3.0615832729522436,9.373292137220972,-2.0548580722964616,5.119072986353925
"538090400",0.0,19.399999618530277,11.949779005307516,5.56888244238234,31.012451657074294,-0.900467040261961,-0.5017929289511811
"538090451",4.0,14.000000000000002,10.402464647262613,1.4911744312680566,2.2236011844676122,0.7152471649084389,0.26971085422135654
"563377000",6.199999809265137,18.299999237060547,12.651135552428638,2.8628501309990804,8.195910872561452,-0.10739480784532861,-0.6979638739265319
"564716000",9.600000381469727,22.60000038146973,16.220848234076257,3.295774829814254,10.862131728837175,-0.10221035554154681,-0.5743215456193714
"566365000",0.0,13.399999618530275,9.212002585167424,3.9555450156931045,15.646336371174563,-0.8885803167813153,-0.41079958434123226
"605086013",0.0,14.000000000000002,11.110295718548702,2.921553462214261,8.535474632576136,-2.272743014927244,5.041892730916114
"636016951",6.599999904632569,18.29999923706055,15.684751789620586,2.3240384385597017,5.401154663903017,-1.953000909016652,3.4041768708514435
"636016979",6.699999809265137,16.5,12.238380289413582,1.6909051680119105,2.859160287209387,0.1317416186807999,0.33775217492215387
"636091001",4.199999809265137,16.399999618530277,13.234329126092458,2.420257348752214,5.857645634189097,-1.1199728300204568,1.0008512522125517
"636091125",7.199999809265137,16.200000762939457,13.232342041114908,2.140622495645584,4.582264668863928,-1.4458724778287673,1.4550125364951756
"636091507",5.599999904632568,16.799999237060547,13.72960326727384,2.4379443999837918,5.943572897412331,-1.2904628404524445,1.6681279810983884
"636092164",3.799999952316284,17.899999618530273,14.236315334233906,2.6063124179179002,6.792864419793052,-1.6150845270394314,3.0698479486356023
"636092395",2.5,19.500000000000004,14.475703067264622,3.4563714716468383,11.946503750014132,-0.27558962860918607,-1.0323276908408545
"636092764",10.300000190734865,102.30000305175781,15.625678672913416,2.9851341338697726,8.911025797194437,22.326832276369117,653.6141190270356
